,IFT,IFT_pred
1691,34.49,34.43717636904763
1126,66.95,69.08098656746033
415,41.13,42.92230279761907
1497,57.28,55.84220488095242
263,29.5,29.505996309523788
1616,54.09,52.95490553571427
846,38.4,37.89089738095239
291,30.25,29.893001607142857
1287,63.51,64.48735535714285
251,36.1,35.67629668650793
605,30.8,32.12443511904762
1572,31.7,31.241486746031754
1438,62.01,61.92361113095239
1025,56.9,56.94766031746028
1399,37.87,39.39651583333329
380,27.53,27.681937500000018
1532,58.39,56.241136011904764
967,55.5,55.9902230952381
367,40.04,40.17746839285715
402,30.29,30.499224285714273
678,31.9,31.38525099206345
1583,22.2,21.74118220238097
1026,53.9,53.31067285714285
1119,39.0,39.574332332251075
899,53.5,53.49563013888891
535,24.41,25.278273412698407
951,32.1,32.56707559523809
979,46.2,46.00016785714284
496,33.47,34.22303886904762
1598,31.76,30.859367896825383
459,29.88,30.48158301587304
1308,33.15,33.22583014971137
211,12.4,19.89303345238094
937,42.9,44.53632875
1434,41.64,42.20132178571427
173,59.16,60.12568172619047
1311,34.14,32.83711940476189
192,70.9,70.39768906746032
142,26.7,26.766055297619058
1436,68.72,68.28954053571421
1216,58.0,55.94961059523807
1750,43.15,44.049394761904786
1425,47.71,47.365728452380935
229,35.7,35.300377142857144
569,37.0,37.16294327380954
758,31.7,31.986334146825385
1241,53.74,52.983601250000035
597,39.2,39.31609706349205
761,30.6,30.60158865079367
154,29.8,28.11880357142858
1454,54.0,54.03590483766231
1427,47.02,47.01950373015871
884,36.3,36.16499535714284
1205,57.1,57.72882958333334
1359,41.84,41.83924763888892
1018,43.1,43.00730797619049
1599,28.31,28.7680957142857
74,30.1,32.67437664682538
808,39.0,38.403726298701265
414,39.5,40.837364523809526
1459,52.18,52.851234662698396
1230,65.97,64.51509994047616
930,54.2,53.71584680555559
640,32.3,32.28107543650792
233,31.3,29.684076289682533
20,36.83,36.63264533730157
1628,43.29,43.00707003968256
29,39.37,39.04376952380953
803,45.8,46.42801706349207
882,37.2,36.88256892857143
1054,62.5,62.01282113095243
290,30.51,30.34709285714286
914,38.3,38.01685420995671
1276,45.7,45.46472327380954
1093,45.2,45.18541428571432
1111,28.9,28.68791634920633
114,25.9,25.682052876984134
1115,27.4,27.93141869047618
465,31.41,31.255412857142897
889,31.9,32.29354436507938
167,42.17,43.833933152958124
407,26.78,26.610218492063506
320,34.09,33.26405405303032
1689,35.19,35.31560093253967
897,56.9,57.3438325
1101,43.6,42.869588968253986
704,34.2,33.886108511904766
920,36.5,36.27513690476189
566,27.7,28.082713214285732
1555,40.6,39.90888499999996
598,36.9,35.628889920634904
257,31.4,30.849584801587287
255,32.0,31.2438298015873
727,26.2,26.643491230158734
705,45.5,47.52424279761906
987,42.4,42.55683095238095
497,31.2,29.593032658730163
898,53.6,53.46806869047619
130,29.7,28.44892321428572
1726,61.04,61.44153780303031
100,39.86,39.821631309523816
171,23.41,25.49462027777776
491,51.15,51.217894642857146
1647,44.04,45.640110357142845
1477,64.58,64.27782111471865
110,29.2,31.070275833333326
1224,36.0,35.66766375000002
1020,42.4,42.9540555952381
1226,70.19,67.92500779761909
712,30.9,30.923736884920622
827,27.3,27.699282936507938
1479,56.9,57.10454803571426
1019,41.1,41.907950833333345
1160,36.76,37.070496547619044
1544,38.3,37.76766416666662
960,68.7,67.58039047619042
659,32.0,31.56608253968255
1593,33.34,32.45379285714287
1402,36.18,36.50597940476191
270,30.0,29.6265442857143
63,54.06,53.645627380952384
393,27.0,28.413168134920625
1094,51.3,51.02548097582975
1558,43.1,45.214972777777795
892,33.5,34.17590904761907
1295,48.66,44.99367869047618
543,38.05,37.766712083333324
778,36.6,36.366203273809504
1184,40.1,39.50976361111112
1300,42.15,39.45971209415584
169,22.16,25.824857242063477
36,40.68,41.70385880952384
243,58.7,58.54101825396824
82,37.25,38.16430890873016
1284,35.96,37.98883336399713
945,37.6,37.74911744047619
860,34.7,34.76582162698416
372,25.77,26.263913710317457
1046,36.7,36.489240595238066
1361,35.74,35.2819988095238
1332,30.69,31.827379702380952
1170,26.16,25.363971785714288
751,35.2,35.15566904761903
507,43.36,42.33228519841271
1244,44.06,44.80997095238097
1037,40.7,40.033382976190474
1234,52.8,53.1403829761905
584,20.8,22.45733249999998
511,31.23,31.296548591269843
177,31.18,33.442014801587305
276,40.67,40.11369706349208
879,38.2,38.0856788095238
547,32.81,31.6460879761905
719,32.0,32.68899333333333
476,43.19,42.72696047619048
225,43.0,42.177241645021674
632,36.4,36.225616547619055
216,65.2,65.12450773809528
1053,32.2,32.450977301587315
837,49.4,48.249091488095225
180,24.27,25.768429940476175
918,36.9,36.72987980158728
745,40.3,40.12878785714286
901,49.6,49.56320095238096
1483,60.04,59.5136733008658
1672,37.45,37.44296613095238
677,43.9,43.647606309523816
638,32.7,32.86726109126983
44,27.98,27.518045257936496
1498,54.34,53.693127162698396
264,31.9,31.987811488095222
1088,69.9,67.08981702380946
1693,33.89,33.903813214285705
1238,51.9,51.87018394841273
1711,38.07,38.17694785714282
896,59.6,60.48609333333334
850,37.0,36.42497523809523
94,33.69,34.57355791666668
175,50.14,49.630346607142855
398,30.02,30.244151396103884
1196,24.88,26.687563968253986
332,53.05,53.24440880952382
1056,58.5,58.309868333333306
31,39.33,39.14083595238097
744,34.3,34.02484498015871
1259,59.92,57.05403267857142
374,26.72,27.418121071428562
1421,49.37,48.534900699855704
408,26.52,27.2103615873016
685,35.1,35.38774900793649
418,28.18,28.219506507936497
1413,56.34,56.74973674603175
144,43.7,44.71653309523811
1574,29.2,28.701061845238076
265,28.4,29.018757380952362
986,43.9,43.6393829761905
14,32.31,31.98924904761904
1118,60.6,59.5276931547619
528,35.38,35.45127714285713
391,28.16,28.445243670634923
853,35.3,34.80979396825399
729,25.4,25.90962777777777
801,48.5,49.974027261904794
78,27.58,27.79611113095237
603,32.4,32.63381623015873
387,28.21,28.957319226190467
183,55.39,55.18548099206344
1473,61.9,61.92874613095236
1404,33.61,35.471312499999996
835,53.2,52.491601309523816
1515,68.8,66.64971803571434
190,22.8,25.010711865079365
1694,33.19,33.690166845238096
1645,35.27,35.00242874999998
364,50.42,51.0263397420635
868,47.7,47.55806180555555
1159,41.29,41.88329791666666
245,52.9,52.79238422619044
881,37.4,36.89774714285716
274,28.8,28.123102698412694
147,34.6,34.916890119047615
1129,37.74,36.580927738095255
294,35.44,34.77165412698414
324,50.45,49.189088571428584
770,48.0,48.133424126984124
799,51.6,54.13681535714286
539,48.76,48.76507107142857
1715,35.97,36.448288755411234
676,31.9,31.712043730158708
1134,31.0,31.172432777777768
900,48.5,48.687395932539694
768,54.9,54.83010757936505
5,29.65,29.613942976190483
974,48.0,47.63185380952382
1168,26.26,26.422861269841263
103,44.3,44.14617369047615
210,30.3,30.008487916666674
1470,71.12,70.61956964285716
41,30.19,30.08625357142858
1386,47.24,50.15476736111112
1673,36.89,36.786745416666705
377,27.51,28.50128244047619
1278,41.69,41.8840573015873
146,45.3,44.36919488095239
1661,35.44,35.5368594047619
1110,37.5,38.19294309523812
1566,38.43,38.807406984126985
1455,61.42,60.23961805555562
1089,47.5,46.987371666666675
1739,43.81,43.917068035714294
205,26.5,26.45011482142857
1068,40.2,39.90786871031745
27,46.84,49.72657541666666
1104,49.7,50.62070988095242
1461,57.58,57.19076857142859
1137,30.98,30.57331910714286
204,33.7,34.072264583333336
1543,39.6,39.899600833333345
1744,39.38,39.10028740079367
670,33.7,33.47205070887447
624,52.4,51.13734458333336
411,30.3,32.90117375
740,35.3,35.16280319444443
1032,42.9,41.38639796897546
73,36.37,37.8109416468254
1424,47.49,47.211509897186154
1142,68.52,68.49794299603174
998,55.1,55.61434476190477
1725,36.78,36.768807738095234
206,31.3,30.437280297619058
867,49.8,49.942365714285714
